"Time","Num.Days","Avg.Var","Avg.Ridership","Avg.Var.Good.W","Avg.Ridership.Good.W","Avg.Var.Bad.W","Avg.Ridership.Bad.W"
00:15:00,48,1.55763888888958,5.54166666666667,1.58137254902059,5.61764705882353,1.5,5.35714285714286
00:19:00,48,0.0590277777770833,NA,0.157352941173529,NA,-0.179761904757143,NA
00:21:00,48,-0.498958333333333,NA,-0.386764705879412,NA,-0.771428571435714,NA
00:24:00,48,-1.34895833332708,NA,-1.28921568627059,NA,-1.49404761903571,NA
00:28:00,47,-1.84751773049787,NA,-1.80404040403939,NA,-1.95000000000714,NA
00:32:00,47,-3.54397163120851,NA,-3.51818181818788,NA,-3.60476190475714,NA
00:40:00,45,-4.18888888888667,NA,-4.15572916666563,NA,-4.27051282050769,NA
07:30:00,55,0.80242424242,81.1272727272727,0.834999999995,82.9,0.715555555553333,76.4
07:34:00,55,-0.176060606063636,NA,-0.1600000000025,NA,-0.218888888893333,NA
07:36:00,55,0.243333333334545,NA,0.2537500000025,NA,0.215555555553333,NA
07:39:00,55,0.303333333338182,NA,0.4062500000025,NA,0.0288888889,NA
07:43:00,55,2.07333333333091,NA,2.1554166666675,NA,1.85444444443333,NA
07:47:00,55,1.31545454545636,NA,1.42125,NA,1.03333333334,NA
07:55:00,55,-0.0687878787909091,NA,-0.044583333335,NA,-0.13333333334,NA
08:05:00,56,1.21666666666607,16.9107142857143,1.3329166666675,16.675,0.9260416666625,17.5
08:09:00,56,0.085119047625,NA,0.1825000000075,NA,-0.15833333333125,NA
08:11:00,56,-0.205952380948214,NA,-0.1291666666625,NA,-0.3979166666625,NA
08:14:00,56,-0.1360119047625,NA,0.0387499999975,NA,-0.5729166666625,NA
08:18:00,55,0.95757575758,NA,1.25512820513077,NA,0.232291666675,NA
08:22:00,55,-0.259696969696364,NA,-0.0243589743564102,NA,-0.8333333333375,NA
08:30:00,54,-2.46080246913333,NA,-2.36929824561316,NA,-2.67812499999375,NA
08:45:00,64,0.808593750001563,96.796875,0.838297872340426,97.1063829787234,0.726470588241176,95.9411764705882
08:49:00,63,0.126719576720635,NA,0.109420289856522,NA,0.173529411764706,NA
08:51:00,62,0.557258064508064,NA,0.543703703697778,NA,0.593137254888235,NA
08:54:00,63,1.09841269841111,NA,1.08224637680652,NA,1.14215686275294,NA
08:58:00,63,3.26243386243492,NA,3.17608695652174,NA,3.49607843137647,NA
09:02:00,63,2.81349206349206,NA,2.70688405797391,NA,3.10196078430588,NA
09:10:00,62,1.97069892473226,NA,1.84740740740889,NA,2.29705882352941,NA
09:25:00,63,0.792063492060317,41.0952380952381,0.807971014486957,41.2391304347826,0.749019607847059,40.7058823529412
09:29:00,62,-0.20940860215,NA,-0.241111111108889,NA,-0.125490196082353,NA
09:31:00,63,-0.287830687828571,NA,-0.309782608693478,NA,-0.228431372547059,NA
09:34:00,63,-0.13227513227619,NA,-0.194565217391304,NA,0.0362745098,NA
09:38:00,63,0.684126984128571,NA,0.611231884058696,NA,0.881372549023529,NA
09:42:00,63,-0.219312169312698,NA,-0.289130434780435,NA,-0.0303921568705882,NA
09:50:00,63,-2.00264550264603,NA,-2.02789855071957,NA,-1.93431372550588,NA
10:05:00,62,0.748387096774194,25.0806451612903,0.767037037035556,24.6888888888889,0.699019607847059,26.1176470588235
10:09:00,62,-0.415860215059677,NA,-0.438888888895556,NA,-0.354901960788235,NA
10:11:00,62,-0.600806451619355,NA,-0.592222222231111,NA,-0.623529411764706,NA
10:14:00,62,-0.283602150537097,NA,-0.261481481482222,NA,-0.342156862741176,NA
10:18:00,61,0.579781420760656,NA,0.613636363634091,NA,0.492156862735294,NA
10:22:00,61,-0.320765027327869,NA,-0.268181818186364,NA,-0.456862745105882,NA
10:30:00,61,-1.89480874316885,NA,-1.84469696969773,NA,-2.02450980391765,NA
10:45:00,63,0.788888888884127,112.444444444444,0.797101449271739,110.239130434783,0.766666666658824,118.411764705882
10:49:00,63,0.00396825396825397,NA,-0.0260869565217391,NA,0.0852941176470588,NA
10:51:00,63,0.682539682544444,NA,0.60217391305,NA,0.9,NA
10:54:00,63,1.59153439153492,NA,1.40797101449348,NA,2.08823529411765,NA
10:58:00,63,6.6664021164,NA,6.22065217391087,NA,7.87254901960588,NA
11:02:00,63,9.04576719576984,NA,8.51014492753478,NA,10.4950980392294,NA
11:10:00,63,9.07169312169682,NA,8.59456521739348,NA,10.3627450980471,NA
11:25:00,63,0.938624338622222,23.8095238095238,0.916666666665217,24.1521739130435,0.998039215682353,22.8823529411765
11:29:00,63,-0.395502645504762,NA,-0.413405797104348,NA,-0.347058823529412,NA
11:31:00,63,-0.594444444444444,NA,-0.589130434780435,NA,-0.608823529417647,NA
11:34:00,63,-0.477248677250794,NA,-0.451086956526087,NA,-0.548039215682353,NA
11:38:00,63,0.278306878306349,NA,0.331884057969565,NA,0.133333333335294,NA
11:42:00,63,-0.508994708990476,NA,-0.452173913043478,NA,-0.662745098023529,NA
11:50:00,63,-2.01507936507619,NA,-1.96702898550217,NA,-2.14509803921765,NA
12:05:00,64,0.940104166673437,80.609375,0.930496453908511,78.7234042553192,0.966666666670588,85.8235294117647
12:09:00,64,-0.22395833333125,NA,-0.2719858156,NA,-0.0911764705882353,NA
12:11:00,64,-0.252343749998438,NA,-0.314539007089362,NA,-0.0803921568647059,NA
12:14:00,63,0.196296296295238,NA,0.0811594202913044,NA,0.507843137247059,NA
12:18:00,63,2.15132275132222,NA,2.0637681159413,NA,2.38823529411765,NA
